entropy,file_size_bytes,suspicious_imports_count,has_signature,is_packed,label
4.7029230208512995,130033,1,1,0,0
7.230287802522266,146089,19,0,0,1
3.4434423572397472,1790438,1,1,0,0
8.0,21229,12,0,1,1
7.36425349086089,416842,15,0,0,1
2.261768766675028,257863,3,0,0,0
6.99816935490446,12392,12,0,0,1
4.480205655479292,612910,4,0,0,0
7.207945245869165,54774,19,0,1,1
6.824742983897215,17333,13,0,1,1
4.5865897874729,57873,2,1,0,0
3.975551863737348,1016370,3,1,0,0
5.447511908575567,999975,2,0,0,0
7.200970634691857,2252,16,0,1,1
7.812731628366565,2845,10,0,1,1
7.837174472469727,1791054,14,0,1,1
7.596481524891329,3127487,10,0,0,1
6.754797901964532,514988,11,0,1,1
8.0,82359,21,0,1,1
5.829794365205076,37850,2,1,0,0
4.2941405691196595,1140423,0,1,1,0
3.8276064156734977,3681,0,1,0,0
7.46628282511202,3504,11,0,0,1
4.546980593764742,166292,0,1,0,0
3.8699750204661054,28586,1,1,0,0
4.752568845996623,36475,2,1,0,0
6.870374491197919,195545,9,0,1,1
6.96514759911284,35547,10,0,1,1
6.470857246303568,116870,21,0,1,1
4.0297966612146885,17700,2,1,0,0
5.367187412827739,11471,5,1,0,0
7.549457964420027,55956,17,0,1,1
1.9464504039441017,430438,1,1,0,0
6.648760230909772,104029,14,0,1,1
4.814247332595274,323669,2,1,0,0
7.610752037041452,7957,10,0,0,1
3.9817473611387975,95073,1,1,0,0
6.857175746250884,2032464,11,0,0,1
4.1978194130173785,3857438,2,1,0,0
7.1067357730031855,205202,23,0,0,1
7.102835404859683,67616,17,1,0,1
4.781191423969376,268756,1,1,0,0
2.145517077303398,434505,1,1,0,0
7.5191301805180055,36847,8,0,0,1
6.632963361838909,622368,18,0,1,1
7.544978022443613,23645,18,0,1,1
7.58501730488559,413129,13,0,1,1
7.786843540010066,61438,16,0,1,1
5.070507208354516,2531553,2,1,0,0
7.148755742170331,1871,18,0,1,1
3.666401717033594,939547,2,1,0,0
7.019998542306676,528995,14,0,0,1
6.579470635153583,31241,18,0,1,1
7.525345398551007,16905,17,0,1,1
7.498508826883814,1076490,13,0,1,1
3.168767046442222,54493,3,1,0,0
4.204943810194358,134893,6,1,0,0
7.182686445055612,35405,15,0,1,1
4.738554953773739,402736,1,1,0,0
4.945838875229247,198668,5,0,0,0
7.924939205595665,17574,10,0,0,1
7.988822715311684,3732,13,0,1,1
7.80851755547638,187082,12,0,1,1
7.1472527435525945,172147,17,0,0,1
3.8948437643940026,2083613,1,1,0,0
6.668436282931199,32112,21,0,1,1
6.78879066088029,71447,3,1,0,0
4.1907909229501366,60836,3,1,0,0
6.553325327414815,164209,21,0,1,1
7.364281434854007,40279,16,1,0,1
6.758400798127738,691855,15,0,1,1
5.802590396786232,16960,1,1,0,0
6.168790106798167,266055,14,0,1,1
6.5549891634338024,122362,14,0,1,1
5.071141242038074,134421,1,1,0,0
7.027311308662754,76122,8,0,1,1
7.663988173300803,57778,15,0,1,1
4.458528222000853,371203,1,0,0,0
7.478087829669021,65583,14,0,1,1
7.43676377726089,40497,12,0,1,1
4.729094831646379,269097,1,1,0,0
6.952369912868724,325907,1,1,0,0
7.548716441467831,27050,15,0,1,1
7.493494933667409,1674314,22,0,1,1
4.269475374819749,227414,4,1,0,0
6.412688134356795,140411,0,1,0,0
7.7234818884375995,30945,16,0,0,1
6.850542808410556,1145320,11,0,1,1
7.207235368104058,1478468,16,0,1,1
5.2946003829452115,371697,1,1,0,0
6.987249812292733,414861,8,0,1,1
6.990805443657318,59100,11,0,0,1
7.789122641289647,69340,12,0,0,1
5.683987443196889,2475551,2,1,0,0
3.9563931039069473,435338,3,1,0,0
6.072103201533639,58332,15,0,0,1
4.973145453267787,83777,0,1,1,0
4.483389657674091,1141452,2,1,1,0
5.627780250633899,112297,2,1,0,0
7.215611832337604,156751,18,0,1,1
7.204250356928737,505568,15,0,1,1
2.7240177530381073,58625,1,1,0,0
7.2328891753168,53881,11,0,0,1
7.774541549287245,7939,13,0,1,1
7.915635370592396,260736,14,0,0,1
4.100173265713473,51416,1,1,0,0
7.364812381106413,12906,18,0,0,1
6.857915149161673,195403,13,0,1,1
7.403512188584505,3518,18,0,0,1
6.495345275589269,82280,14,0,0,1
7.2629191482423785,19711,16,0,1,1
4.314075519051229,1163823,0,1,0,0
7.734086824826687,1017,12,0,0,1
6.591635996005848,416074,15,0,1,1
7.254205299505753,363550,13,0,1,1
3.3483188909656567,44338,2,1,0,0
4.604201103951876,27481,2,1,0,0
2.886438602123259,111089,2,1,0,0
8.0,71070,20,0,0,1
7.058049258779553,11683,12,0,0,1
7.311978138592147,7235,19,0,1,1
7.863008948940263,14380,9,0,0,1
7.467585265056179,730099,20,0,1,1
7.081151499661321,6981,10,0,0,1
3.8877632654922496,37454,0,1,0,0
3.9899360499039176,80707,2,1,0,0
4.765616993172533,67336,2,1,1,0
6.126430734608859,74101,1,0,0,0
3.3070266289808634,196358,2,1,1,0
4.7047588824017845,44646,0,1,1,0
4.242623462576655,65844,1,1,0,0
7.239873759537448,36874,9,0,1,1
6.305512805188474,21373,16,0,1,1
7.239397328488399,397823,14,0,1,1
7.681716520207218,1076626,10,0,1,1
8.0,54245,16,0,1,1
6.002734326305588,1018170,3,1,0,0
7.473017719344101,63348,15,0,0,1
7.357926173212533,5985373,12,0,1,1
6.560137735360405,15396,8,1,1,1
3.94682275465273,45917,3,1,0,0
7.887701346109127,4121,11,0,1,1
5.46234516926657,1096767,2,1,1,0
4.973407415712466,1112636,1,1,0,0
4.979625319551573,135838,3,1,0,0
6.3685317641951835,516294,18,0,0,1
5.482690983945514,36300,1,1,0,0
4.295870231127283,113370,2,1,0,0
4.70548642756002,632303,1,1,0,0
4.3109857023175255,152463,2,1,0,0
7.004891398156635,25381,12,0,1,1
7.494802751332419,102693,13,0,1,1
7.418671680864271,10463,15,0,1,1
6.723397439468396,33786,12,0,1,1
6.144582762405362,10627,10,0,0,1
4.40337632998511,67755,3,1,0,0
7.465959156164673,4252,14,0,0,1
7.1207930910299755,508143,2,1,0,0
5.804962688790419,136055,3,1,0,0
7.354470940718784,13556,18,0,1,1
7.669346062466343,120166,22,0,1,1
4.199174043967702,1283092,2,1,0,0
5.030683123010048,108595,2,1,0,0
4.1060133187568795,123700,3,0,0,0
7.433085510043444,36904,16,0,0,1
7.638598626827903,4587,21,0,0,1
2.308021343720119,1711363,3,1,0,0
3.154129076526785,126436,1,1,0,0
7.3468859679913265,2894407,12,0,1,1
3.837099082449052,67213,3,1,1,0
5.195863839093786,3985684,0,1,0,0
7.0164026003673685,32928,14,0,1,1
7.491794941723115,801,18,0,1,1
2.6820207746128455,82696,0,1,0,0
4.5827729037854255,19910,2,1,0,0
6.926990355914103,98894,13,0,1,1
5.567997778058972,58751,1,0,0,0
8.0,239261,12,0,0,1
7.254513585381589,74322,19,0,1,1
5.123407138279916,19679,1,1,0,0
7.700732257446433,1153889,11,0,1,1
3.5805757657661967,33573,2,0,0,0
4.183927143972951,322002,1,1,0,0
7.515037458130401,336239,18,0,1,1
7.423862924298371,100027,17,0,1,1
3.8644421585955966,103296,2,1,0,0
6.9257611112620525,1094313,24,0,1,1
6.770446842219935,20705,11,1,1,1
6.830519466654276,70033,22,0,0,1
7.669723459482358,231181,18,0,1,1
4.500207064918197,434789,1,1,0,0
4.177938483794325,10407,3,1,0,0
6.576747983560841,85392,2,1,0,0
4.348726716346488,1649757,3,0,0,0
8.0,48813,16,0,1,1
7.1214058821357495,5683,15,0,0,1
6.564220134852411,353833,1,1,0,0
3.974244978319239,189090,2,1,0,0
7.40305880673377,31439,20,0,1,1
3.337934179743717,183113,2,1,0,0
3.93939236315269,183815,1,1,0,0
4.501976844755811,41660,3,1,0,0
2.4266097675918505,148712,4,1,0,0
7.022861729331872,397656,13,0,1,1
7.333158579842849,205814,19,0,1,1
7.278417327974713,44663,11,1,1,1
6.416661183476703,89693,16,0,1,1
6.594273250074448,12767,13,0,1,1
5.6058330662947125,49105,2,1,0,0
8.0,158440,16,0,1,1
7.143984758762642,6095,15,0,1,1
3.709100618332447,536880,4,1,1,0
6.472949885237935,1426,16,0,1,1
7.362842474205664,32509,11,0,1,1
7.640628119892146,2024749,14,0,1,1
6.8781233184630075,550966,15,0,1,1
5.036652752527286,55570,3,1,0,0
7.173612494246675,7896,18,1,1,1
6.397288694773112,220778,3,1,0,0
6.962199773273962,223840,12,0,1,1
5.361636124497944,654396,1,1,0,0
7.194859777675509,34388,9,0,0,1
7.3549952008206265,135007,16,0,0,1
6.854165738622356,122418,11,0,1,1
7.574027535877274,21885,13,0,1,1
7.557272513997583,382216,11,0,1,1
6.182831052457715,80508,9,0,1,1
4.69298964177293,1027562,1,1,0,0
7.447858880271394,6215,10,0,0,1
7.808281993964688,16246,18,0,0,1
3.4741318940305237,9353860,3,1,0,0
7.3123983807569175,62054,18,0,1,1
4.522350554966366,55257,3,1,0,0
7.067415926823098,81664,18,0,1,1
4.898147265122537,118689,3,1,0,0
3.691734278359074,1799445,4,1,0,0
6.982468108804579,6694630,14,0,1,1
6.68055356656242,1780,8,0,1,1
4.8834350314036445,115119,2,1,0,0
4.686416169744047,172767,0,1,0,0
4.0403432277270035,39449,0,1,1,0
4.436475425384645,347348,2,1,0,0
3.91509234658223,65358,4,0,0,0
4.466770009355539,2711026,2,1,0,0
7.034214976437319,1389882,14,0,0,1
7.657945538865205,18637,18,0,0,1
7.08068407357152,101052,12,0,1,1
7.48913491330714,4659,11,0,1,1
5.6950466289248425,171623,0,1,0,0
7.406392984082841,87130,12,0,1,1
4.909140922775994,12967,1,1,0,0
7.589860119686237,1681,11,0,0,1
5.987246155335927,76582,1,0,0,0
6.542177910534731,120824,0,1,0,0
4.907090383398832,209407,2,1,0,0
3.187031470052727,413121,1,1,0,0
7.521055277332999,1248432,12,0,1,1
7.687207285728318,108782,11,0,1,1
4.157121138442436,78240,2,1,0,0
7.383726892011895,1446876,13,0,1,1
4.3238875660401375,169314,0,0,0,0
7.320699641391569,5556,20,0,1,1
4.311797561227179,229992,3,1,0,0
7.731381714559693,125746,10,0,0,1
7.248784896265022,6798,12,0,0,1
7.366980427785748,964043,15,0,1,1
5.36254348461517,331673,3,1,0,0
4.251308873816453,122915,1,1,0,0
7.978525186025939,822922,16,0,0,1
7.4120158328077155,34963,15,0,0,1
4.130389663956366,173835,3,1,0,0
3.3952253263584833,114725,1,1,0,0
7.859138754802988,17815,11,0,0,1
7.764016313022182,212300,17,0,1,1
6.859475402302446,10995,17,0,1,1
5.583145212660734,260780,2,1,0,0
4.716775563762629,4138416,2,1,0,0
3.5979484456424897,41030,3,1,0,0
3.4873555585569105,446377,3,0,0,0
6.231169631767299,162037,3,1,0,0
6.872211335271288,47273,15,0,1,1
4.694333463338233,47646,4,0,0,0
7.2676590893672826,9046,16,0,0,1
7.296378608041036,39618,10,0,1,1
6.982522932807451,56125,17,0,0,1
7.368996976054843,51238,14,0,1,1
7.45260844881256,389139,11,0,1,1
3.3951372069374797,50348,2,1,0,0
7.669703522685116,65336,12,0,0,1
4.113977202129302,24795,2,1,0,0
6.746924482513138,2842,19,0,0,1
7.814906409022694,10743,13,0,0,1
4.427989878419666,107526,2,1,0,0
7.306616330924901,12643,15,0,1,1
3.8950932360718253,83196,1,1,0,0
1.5596113653357198,18489,2,1,0,0
4.241824861968565,230384,3,1,0,0
3.675387749565239,225543,0,1,0,0
6.798536011758586,9933,10,0,1,1
5.398117324122348,97098,2,0,1,0
5.5294574815983575,2361179,1,1,0,0
4.424328927342937,36128,3,1,0,0
7.1142318797129045,118869,11,1,1,1
4.369074194873874,346791,0,1,0,0
4.146735864561842,64592,2,1,0,0
4.467518964157906,2437963,6,1,0,0
6.751281769370885,6837,19,0,1,1
5.15497558422169,1755946,2,1,0,0
3.9358038201395136,880741,5,0,0,0
8.0,763582,18,0,1,1
7.01237664512359,4643,21,0,0,1
7.8082590066237145,173208,14,1,1,1
8.0,68520,27,0,1,1
6.097397293221623,193577,1,1,1,0
7.262783143660185,5345805,18,0,1,1
7.724127074618015,9534,10,0,1,1
4.895803533437409,13245,2,1,0,0
7.501619007542798,3454745,18,0,1,1
7.49321877161431,37424,14,0,1,1
3.7415046652999306,145178,3,1,0,0
7.736032801904686,8301,9,0,1,1
7.9460861116212635,349504,10,0,1,1
7.443789037213817,9292,16,0,1,1
5.6861454740422985,31628,1,1,0,0
5.082737583173865,495496,0,1,0,0
4.017172409193082,778921,2,1,0,0
7.367044977975367,771816,19,1,0,1
6.996913155769174,5022832,21,0,1,1
7.207454750624776,1291986,17,0,0,1
3.412754061137197,217661,0,1,0,0
3.61428620020031,51452,4,1,1,0
7.700689502996295,65798,14,0,0,1
4.79353752996864,601986,2,0,0,0
6.411419087139723,1627706,1,1,0,0
4.467719388950529,86974,1,0,0,0
7.2987476940626665,76345,16,0,1,1
4.890366194395376,7206656,3,1,0,0
7.173375749589471,29492,14,0,1,1
7.154866595895372,3423,14,0,1,1
5.570150238316428,27672,1,1,0,0
5.166312500909212,245233,0,1,0,0
6.798109352105962,5738,12,0,1,1
5.208108676688591,102505,5,0,0,0
3.374412885968031,1657741,1,1,0,0
4.597670376748336,109011,0,0,0,0
4.30192636985064,326910,3,1,0,0
4.607169915259596,662983,1,1,0,0
6.6716244138382095,111380,14,0,1,1
7.009321759806168,46683,14,0,0,1
7.229544343803719,14109,12,0,1,1
3.7942265169046347,69209,2,1,0,0
5.387655425873836,2800568,2,1,0,0
7.871320892425033,258890,17,0,1,1
6.904837542253973,2504473,3,1,1,0
3.473374517115821,1756198,4,1,0,0
7.202707174868322,65319,14,0,1,1
7.623912910693173,78596,16,0,0,1
4.833662105286948,569776,2,1,0,0
4.2790682750603874,486044,3,1,0,0
6.8817135317325455,286212,1,1,0,0
5.369156064389273,239738,2,0,0,0
6.705521420596528,64868,15,0,0,1
2.2987565265490817,650923,7,0,0,0
7.550445481695558,6362,15,0,1,1
6.559400952768637,915741,11,0,1,1
3.4314792459175614,130270,2,0,0,0
7.475717141854445,403626,12,0,1,1
6.966205079938098,2473,11,0,0,1
2.861970942563983,82451,3,1,0,0
6.9133577591519755,77451,15,0,1,1
7.693615271462222,1093089,12,0,1,1
4.971415556386404,22625,2,1,0,0
7.2422931397219115,3898,28,0,0,1
7.588526467300228,5341,15,0,1,1
6.5710528492967475,70400,12,0,1,1
7.564224114847238,33064,9,0,1,1
5.2833905092825955,235326,2,1,0,0
6.905832871057743,5151885,20,0,1,1
5.119711445966137,135340,0,0,0,0
7.209629479182121,124891,21,0,1,1
7.153231922595347,22896,16,0,1,1
5.692507512477975,202667,2,1,0,0
8.0,7714,17,0,1,1
7.364216878689921,1400,14,0,0,1
7.1986598042534,2153094,8,0,0,1
4.651407396072019,266126,3,1,0,0
3.4915512674526505,1133684,4,0,0,0
6.960511331012854,15037,15,0,0,1
6.681766542652602,74611,15,0,1,1
5.213266250796543,165038,0,1,1,0
5.304933390732326,456236,2,1,0,0
7.033098500155493,32277,18,0,1,1
5.086165800392783,47512,3,1,1,0
7.0363901690513035,58660,12,0,1,1
5.552211155957059,10500,1,1,0,0
7.9838752921012235,83662,15,1,1,1
4.445105999383713,167166,1,1,0,0
7.146741423085442,204870,17,0,1,1
7.035788337723674,481421,14,0,1,1
6.738496684471707,11566026,15,0,0,1
7.116803340629795,6921,8,0,1,1
7.026932425873621,45425,1,1,1,0
4.048554609675066,36653,2,1,0,0
7.245357344194777,622476,11,0,1,1
4.518252460856113,89765,2,1,0,0
6.743630202090338,198135,15,0,1,1
5.22651162233606,271388,4,1,0,0
4.188324114234766,224879,0,1,0,0
3.519211991586441,200734,4,1,0,0
7.139267229755172,82542,14,0,1,1
7.221962545586601,13480,13,0,1,1
4.6818662550584955,46020,3,1,0,0
4.112035031092548,48488,3,0,0,0
7.782414150247055,116674,10,0,1,1
4.5151829425404335,89164,2,1,0,0
7.104370830672613,52046,17,0,0,1
2.5953253065345363,181008,3,1,0,0
6.147201447198157,515422,14,0,1,1
7.6781185121053666,5370,20,0,1,1
6.798672276265872,2161,12,0,1,1
3.6604724419823427,680951,2,1,0,0
4.45874034734994,239615,2,1,0,0
1.8802548959102556,644772,4,0,0,0
4.305302703883318,74644,0,1,0,0
6.4282621053918945,105882,16,0,1,1
4.1425849518293,87397,0,1,0,0
6.52095808537747,1754308,13,0,0,1
7.630132902671074,225,14,0,1,1
5.828194141849058,62119,1,1,0,0
6.931643616195903,17264,17,0,0,1
4.833965149676191,1271927,1,1,0,0
5.05174079991092,111238,3,1,0,0
3.573301691152689,97404,2,1,0,0
6.918777779313464,377968,2,1,0,0
4.030525614065048,45640,4,1,0,0
4.576821891060256,30555,2,1,0,0
6.2655835714826065,14842,21,0,0,1
7.189590635403553,53209,15,0,0,1
7.155984830503156,7383,15,0,1,1
7.318041535677555,91145,17,0,1,1
6.995432025688041,2712,11,0,1,1
4.479078962616923,1737439,1,1,0,0
4.934770064556891,203481,3,1,0,0
3.558596830997975,29126,1,1,0,0
4.361735698828816,102924,4,1,0,0
7.5302674226081185,61463,16,0,1,1
6.883620696338742,7085,17,0,0,1
7.193618531317969,47427,14,0,1,1
6.916251326707095,127523,16,0,1,1
4.309553814070783,170318,3,1,0,0
7.110151040419652,238501,19,0,1,1
2.565035882759529,96983,3,1,0,0
3.5605367580140173,167202,0,1,0,0
4.937126779731052,265625,3,1,0,0
7.739308508676215,1179656,17,0,1,1
6.554196392898834,296259,17,0,1,1
5.329323772582862,74486,3,1,0,0
6.5625826214844425,20605,15,0,0,1
4.479439442649493,93666,4,1,0,0
7.815742399935045,890,19,0,0,1
6.4607834051053485,5276580,19,0,0,1
4.646793011985549,24913,3,1,1,0
7.394445792167503,58884,13,0,1,1
3.6389503278344244,16698,3,1,0,0
7.635560780902615,475498,16,0,1,1
6.575342886230562,2530,13,0,1,1
5.975879150503966,120251,3,1,0,0
8.0,261173,17,0,1,1
7.6101101014007355,44431,16,0,1,1
6.021316051922451,94117,2,0,0,0
3.112131449544198,173163,2,1,0,0
6.077453279763475,371458,2,1,0,0
4.530476413920629,44560,4,1,0,0
7.874950596158335,77378,16,0,1,1
7.913766184240547,20722,21,0,1,1
7.412440741501985,1154,18,0,0,1
7.312371488848966,168023,12,1,1,1
7.175198841826132,117644,20,0,1,1
7.829213304158189,1542695,13,0,1,1
3.699777264600096,65761,2,0,0,0
5.319925252635234,986704,0,1,0,0
6.908400864109165,387124,12,0,0,1
5.67841931756372,130895,1,1,0,0
7.169814637877762,17911,11,0,1,1
7.43180511413766,2014877,18,0,0,1
5.833885745500573,1608740,1,0,0,0
4.84005129456889,28664,6,1,0,0
7.315050906064418,11337,14,0,1,1
4.7430917276606985,205534,1,0,0,0
3.61924591039727,202904,1,0,0,0
7.852188093379156,135536,10,0,1,1
6.928802495064381,14342,19,0,1,1
4.613456040056552,25437,0,1,0,0
7.890334339021654,640333,23,0,1,1
4.10377032189824,221302,2,1,0,0
5.383109777147159,333161,0,1,0,0
2.7952140942098858,393979,1,0,0,0
5.570610559979186,19154,1,1,0,0
4.82717055287779,662146,4,1,0,0
3.076317363116077,41275,0,1,0,0
3.1355291463827193,12124,3,0,0,0
6.902682197285342,235597,29,0,0,1
3.2094385780537813,13495,1,1,0,0
7.884314479051123,69050,12,0,1,1
7.353601321958559,10163,16,0,0,1
7.597891389569569,5577,19,0,0,1
3.690109900910592,34332,1,1,0,0
4.113677524552824,39295,2,1,0,0
4.273057533862076,21960,5,1,0,0
3.3210765087016747,14894,3,1,0,0
4.913147475952623,543059,0,1,0,0
7.766339902254679,14498,17,1,0,1
4.696554776511575,224670,2,1,0,0
6.329595204485386,14186,13,0,1,1
2.7481711932482806,47873,3,1,0,0
6.545101729360351,77352,14,0,1,1
2.968892497444278,100615,2,1,0,0
7.474200002805673,9937,11,0,0,1
6.902520776309477,10585,17,0,1,1
2.50111109313875,15409,0,1,0,0
7.6137976427332905,348681,23,0,1,1
6.8951850228120595,3957,19,0,1,1
6.559705275583645,65035,13,0,1,1
6.5072149790062515,276133,19,0,1,1
6.532046928309001,3756128,16,0,1,1
5.801102063024093,291192,4,1,0,0
7.92038671290315,94196,12,0,0,1
5.238466579995411,195887,2,1,0,0
7.1668217262326355,1257163,14,0,0,1
7.475972551573393,11465,19,0,1,1
7.483785281860495,32054,21,0,0,1
3.223251424179691,315568,2,0,0,0
3.485520273292586,94867,2,0,1,0
2.6917046715004855,2412845,3,1,0,0
6.599340834859163,113456,11,0,0,1
5.65469376671672,145999,1,1,0,0
3.7308576502127018,61710,4,1,0,0
6.173363946152524,96181,1,1,0,0
7.358980565445981,69740,15,0,1,1
3.9444532205131333,93005,1,0,0,0
3.0025533313942514,72176,1,1,0,0
7.1270855899872725,17800,13,0,1,1
7.289026394879738,944021,12,0,0,1
5.109238830889753,99889,3,1,0,0
7.091634193487129,2166,13,0,1,1
4.071019282627581,122008,6,1,0,0
7.21725975621428,108944,19,0,1,1
7.284823366302748,121548,17,0,1,1
7.450453824778407,23595,11,0,0,1
7.228357353233554,1009275,14,0,1,1
5.297994549612236,1683724,2,1,0,0
6.894361900582451,1017939,4,1,0,0
6.589240699396069,38766,15,0,1,1
4.920268529056561,289371,3,1,0,0
7.7055517279392305,233,13,0,1,1
3.7216914469934967,30614,4,1,0,0
6.423513487603454,33672,2,1,0,0
4.701652905129254,2657436,2,1,0,0
6.435992219615722,22516,13,0,0,1
7.077037880926146,647569,19,0,1,1
6.538269518925642,5290,12,0,1,1
3.5206997697173645,76994,4,1,0,0
5.659839966388344,340753,2,1,0,0
7.493944187288654,21022,18,0,1,1
7.560302146502012,7066,18,0,0,1
5.419154173610002,313658,2,1,0,0
3.3136635728901456,60089,1,1,0,0
6.855349784955539,974901,7,0,0,1
5.006157655460712,103004,3,1,0,0
7.085052708182089,727,12,0,0,1
4.176924257322975,1024366,2,1,0,0
4.4544139836445025,52407,4,1,0,0
4.176957631226993,109285,2,1,0,0
7.771227559863192,174374,24,0,1,1
5.537539944257899,269443,2,1,1,0
8.0,1785,15,0,0,1
7.663349714570695,59902,17,0,1,1
3.815370174239996,258935,2,1,0,0
7.718635222940998,4904,18,0,1,1
7.764554028556284,106711,14,0,1,1
7.28365654526709,142153,15,0,0,1
4.8332305349900215,34613,2,1,0,0
7.686173797821293,307353,20,0,1,1
5.480004236133894,1188215,1,0,0,0
7.746094443456895,4249,15,0,1,1
5.475545127122359,18780,1,1,0,0
6.93649341435155,8809,21,0,0,1
7.079504980483787,407319,16,0,1,1
3.6019727736755414,12282,3,1,0,0
5.197974030130098,507185,2,1,0,0
4.574509593826773,167718,1,0,0,0
7.307970822615376,42563,13,0,0,1
7.087337838097553,273600,13,0,0,1
7.924993127531446,15819,13,0,0,1
7.387646494670174,268500,16,0,0,1
4.355912444278385,448424,2,1,0,0
3.974120324104796,96569,1,0,0,0
4.8341764172448976,1646779,2,1,0,0
3.489401780071087,60383,3,0,0,0
6.960511035953837,23322,21,0,1,1
6.901176175005228,55323,10,0,1,1
6.8945476509505745,171929,12,0,1,1
5.144123767850108,1293945,0,1,0,0
3.8827142931211127,360639,1,1,0,0
3.5277017552651655,137344,0,0,0,0
5.806238274961494,4284226,16,0,1,1
4.110596438474623,437371,3,1,0,0
4.417284976103507,247040,4,1,0,0
7.395652166183798,5625,19,0,1,1
3.6595070144933084,321904,0,1,0,0
7.017031441683167,976587,13,0,1,1
5.308571006890117,180434,2,0,0,0
6.827975085843848,1828657,17,0,1,1
8.0,53582,14,0,0,1
7.762978036597248,239665,20,0,1,1
6.449488311028925,17223,10,0,1,1
7.794043895121577,7382,12,0,1,1
5.548864141875362,921353,3,1,0,0
4.348032617683961,830795,6,1,0,0
4.00268285364233,859458,2,1,0,0
7.834152438439649,146164,11,0,1,1
6.863446178619503,269607,13,0,1,1
7.404009846622512,26993,15,0,1,1
6.309959874919352,97642,15,0,0,1
3.840251358746034,44092,4,1,0,0
7.506517322817008,69897,21,0,1,1
6.8682385217521285,12860,18,0,1,1
7.795121275140542,8132,16,0,1,1
4.063485136734457,209626,2,1,0,0
3.2318631950246877,265639,4,1,0,0
4.349531858505018,69108,0,1,0,0
5.256788679986982,944501,0,1,0,0
7.667716904429551,71972,16,0,1,1
6.695383410079457,47360,20,0,1,1
3.535294574249285,198317,0,1,0,0
6.879169977792972,367739,18,0,0,1
7.370497934451039,683729,15,1,0,1
6.776031922013246,128574,15,0,1,1
4.546436548156149,12609,0,1,0,0
7.312331391214895,61471,13,0,1,1
7.782138066313422,3333520,5,0,0,1
6.341058114029744,1808,20,0,1,1
5.665916520255223,317456,0,1,0,0
5.007020272135357,120584,3,1,0,0
7.453798879908931,200505,14,0,1,1
4.914865500361911,15933,1,1,0,0
5.001685045168788,19332,2,1,0,0
6.927118507903089,6050,20,0,0,1
6.760832751741927,80761,9,0,0,1
4.06254169967659,25878,1,1,0,0
7.118063348391932,109872,21,0,1,1
2.0646876682171116,238870,2,1,0,0
4.72526411724755,36717,2,1,0,0
6.611590359014115,20530,13,0,0,1
3.485835781873032,8526,3,1,0,0
7.1019000664511704,147263,13,0,0,1
5.843414603671641,144540,13,0,0,1
7.5260946915175015,34993,8,0,0,1
4.5828325705181,52967,3,1,0,0
7.904965567136861,74812,15,0,1,1
3.6270389095462994,123937,2,1,0,0
5.952755545126183,428456,1,1,1,0
7.120679252043861,24934,17,0,1,1
3.64383015933825,84395,2,1,0,0
7.099120346809488,11440,12,0,1,1
3.6477753570026756,139608,2,1,0,0
7.227360960865505,181169,14,0,1,1
2.954270213309267,52434,1,1,0,0
6.83634807703422,5302,16,0,1,1
5.04711911517521,65400,4,1,0,0
7.461383414129892,173549,15,0,0,1
5.018871180440122,367234,1,1,0,0
3.696325432030269,141292,1,1,0,0
7.440153475496865,713493,20,0,1,1
6.863872494619361,33862,1,1,0,0
6.906379175168238,3925887,14,0,1,1
6.918039067116604,5567,12,0,1,1
6.512270445700765,35881,2,1,0,0
7.142353311594411,702,16,0,1,1
6.6983076560222115,53778,11,1,0,1
6.143378155804534,216725,2,1,0,0
4.5191477774157525,211268,2,1,0,0
7.412609821226796,20956,15,0,1,1
6.570992381332897,548832,11,0,0,1
5.681890042558893,479610,2,1,0,0
3.908721990630294,61869,2,1,1,0
7.300234499936569,3758,7,0,1,1
4.366996836069936,281951,3,1,1,0
7.221099575699024,90073,19,0,1,1
7.5578406393201805,1696,9,0,1,1
4.395032292436376,946807,4,1,0,0
7.413338634600937,187422,19,0,1,1
7.3614343984727855,10626,16,0,0,1
6.115582823548232,98708,5,1,0,0
7.530187311850972,2663863,14,0,1,1
6.313167775952112,311252,16,0,1,1
4.417319314157301,153268,2,1,0,0
4.388773938651299,248051,2,1,0,0
7.904711688143537,14775,13,0,0,1
6.7639416790558355,18401,15,0,1,1
4.727034478864889,173631,1,1,0,0
7.629626179171648,12565,20,0,0,1
6.954192315350294,70382,14,0,1,1
7.139064651087683,294528,13,0,0,1
7.304293069359178,94313,15,0,1,1
2.6269941690693797,217701,2,1,0,0
5.559936384046622,61606,5,1,0,0
2.935377872664196,58157,1,1,0,0
5.142301235011176,46847,1,1,0,0
4.5818443345295385,268830,1,1,0,0
8.0,749637,20,0,1,1
7.359359161750875,10851,11,0,1,1
7.335455753761692,375765,10,0,1,1
7.158383303594085,791811,20,0,1,1
7.456116710524252,4420661,13,0,1,1
6.624402004974926,572694,10,0,1,1
4.040968326821099,65878,2,0,0,0
3.3566610089161393,170462,3,1,0,0
2.755467111393946,291341,1,1,0,0
4.851479900352202,268716,0,1,0,0
7.575538714054444,47514,18,0,1,1
5.293818467143816,220768,5,1,0,0
3.953958201183279,51372,3,0,0,0
4.736223646264233,22429,3,0,0,0
4.676150451887692,13492,1,1,0,0
7.630378603237926,27115,14,0,0,1
7.605291436154348,446894,26,0,1,1
